,start_datetime,end_datetime,trans_mesh_code,receive_mesh_code,frequency,trans_s_lat,trans_s_lon,trans_n_lat,trans_n_lon,receive_s_lat,receive_s_lon,receive_n_lat,receive_n_lon,rssi_avg
45,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-76-07-14-500,5339-43-66-87-16-511,92000000000,35.725083333177,139.45925,35.725124999843004,139.4593125,35.723458333177,139.4595625,35.723499999843995,139.459625,2.2399999999999997e-09
46,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-76-07-18-510,5339-43-66-87-16-511,92000000000,35.725124999843004,139.45975,35.72516666651,139.4598125,35.723458333177,139.4595625,35.723499999843995,139.459625,5.62e-07
47,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-76-07-26-510,5339-43-66-87-16-511,92000000000,35.725208333177,139.4595,35.725249999843,139.4595625,35.723458333177,139.4595625,35.723499999843995,139.459625,4.4700000000000005e-09
48,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-76-07-27-500,5339-43-66-87-16-511,92000000000,35.72516666651,139.459625,35.725208333177,139.4596875,35.723458333177,139.4595625,35.723499999843995,139.459625,2.2399999999999997e-09
49,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-76-07-38-500,5339-43-66-87-16-511,92000000000,35.725249999843,139.45975,35.725291666509996,139.4598125,35.723458333177,139.4595625,35.723499999843995,139.459625,8.909999999999998e-09
50,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-76-08-00-510,5339-43-66-87-16-511,92000000000,35.725041666509995,139.46,35.725083333177,139.4600625,35.723458333177,139.4595625,35.723499999843995,139.459625,4.4700000000000005e-09
51,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-16-511,5339-43-66-87-18-500,92000000000,35.723458333177,139.4595625,35.723499999843995,139.459625,35.723416666511,139.45975,35.723458333177,139.4598125,2.24e-06
52,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-18-500,5339-43-66-87-18-500,92000000000,35.723416666511,139.45975,35.723458333177,139.4598125,35.723416666511,139.45975,35.723458333177,139.4598125,0.0
53,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-24-500,5339-43-66-87-18-500,92000000000,35.723499999843995,139.45925,35.723541666511004,139.4593125,35.723416666511,139.45975,35.723458333177,139.4598125,5.62e-10
54,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-25-500,5339-43-66-87-18-500,92000000000,35.723499999843995,139.459375,35.723541666511004,139.4594375,35.723416666511,139.45975,35.723458333177,139.4598125,8.909999999999998e-09
55,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-34-511,5339-43-66-87-18-500,92000000000,35.723624999844,139.4593125,35.723666666511,139.459375,35.723416666511,139.45975,35.723458333177,139.4598125,7.079999999999999e-11
56,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-35-511,5339-43-66-87-18-500,92000000000,35.723624999844,139.4594375,35.723666666511,139.4595,35.723416666511,139.45975,35.723458333177,139.4598125,5.62e-10
57,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-37-501,5339-43-66-87-18-500,92000000000,35.723583333177,139.4596875,35.723624999844,139.45975,35.723416666511,139.45975,35.723458333177,139.4598125,8.909999999999998e-09
58,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-43-500,5339-43-66-87-18-500,92000000000,35.723666666511,139.459125,35.723708333177,139.4591875,35.723416666511,139.45975,35.723458333177,139.4598125,7.079999999999999e-11
59,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-47-511,5339-43-66-87-18-500,92000000000,35.723708333177,139.4596875,35.723749999843996,139.45975,35.723416666511,139.45975,35.723458333177,139.4598125,2.2399999999999997e-09
60,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-48-511,5339-43-66-87-18-500,92000000000,35.723708333177,139.4598125,35.723749999843996,139.459875,35.723416666511,139.45975,35.723458333177,139.4598125,2.82e-10
61,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-53-511,5339-43-66-87-18-500,92000000000,35.723791666511005,139.4591875,35.723833333177,139.45925,35.723416666511,139.45975,35.723458333177,139.4598125,7.079999999999999e-11
62,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-54-500,5339-43-66-87-18-500,92000000000,35.723749999843996,139.45925,35.723791666511005,139.4593125,35.723416666511,139.45975,35.723458333177,139.4598125,1.41e-10
63,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-56-511,5339-43-66-87-18-500,92000000000,35.723791666511005,139.4595625,35.723833333177,139.459625,35.723416666511,139.45975,35.723458333177,139.4598125,2.82e-10
64,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-57-511,5339-43-66-87-18-500,92000000000,35.723791666511005,139.4596875,35.723833333177,139.45975,35.723416666511,139.45975,35.723458333177,139.4598125,5.62e-10
65,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-65-501,5339-43-66-87-18-500,92000000000,35.723833333177,139.4594375,35.723874999844,139.4595,35.723416666511,139.45975,35.723458333177,139.4598125,5.62e-10
66,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-66-511,5339-43-66-87-18-500,92000000000,35.723874999844,139.4595625,35.723916666511,139.459625,35.723416666511,139.45975,35.723458333177,139.4598125,2.82e-10
67,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-73-501,5339-43-66-87-18-500,92000000000,35.72391666650999,139.4591875,35.723958333177,139.45925,35.723416666511,139.45975,35.723458333177,139.4598125,0.0
68,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-74-511,5339-43-66-87-18-500,92000000000,35.723958333177,139.4593125,35.723999999844,139.459375,35.723416666511,139.45975,35.723458333177,139.4598125,0.0
69,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-76-500,5339-43-66-87-18-500,92000000000,35.72391666650999,139.4595,35.723958333177,139.4595625,35.723416666511,139.45975,35.723458333177,139.4598125,1.41e-10
70,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-83-501,5339-43-66-87-18-500,92000000000,35.723999999844,139.4591875,35.72404166651,139.45925,35.723416666511,139.45975,35.723458333177,139.4598125,0.0
71,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-83-511,5339-43-66-87-18-500,92000000000,35.72404166651,139.4591875,35.724083333177,139.45925,35.723416666511,139.45975,35.723458333177,139.4598125,0.0
72,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-84-511,5339-43-66-87-18-500,92000000000,35.72404166651,139.4593125,35.724083333177,139.459375,35.723416666511,139.45975,35.723458333177,139.4598125,0.0
73,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-85-501,5339-43-66-87-18-500,92000000000,35.723999999844,139.4594375,35.72404166651,139.4595,35.723416666511,139.45975,35.723458333177,139.4598125,0.0
74,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-86-501,5339-43-66-87-18-500,92000000000,35.723999999844,139.4595625,35.72404166651,139.459625,35.723416666511,139.45975,35.723458333177,139.4598125,7.079999999999999e-11
75,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-88-501,5339-43-66-87-18-500,92000000000,35.723999999844,139.4598125,35.72404166651,139.459875,35.723416666511,139.45975,35.723458333177,139.4598125,2.82e-10
76,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-16-511,5339-43-66-87-24-500,92000000000,35.723458333177,139.4595625,35.723499999843995,139.459625,35.723499999843995,139.45925,35.723541666511004,139.4593125,3.55e-08
77,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-18-500,5339-43-66-87-24-500,92000000000,35.723416666511,139.45975,35.723458333177,139.4598125,35.723499999843995,139.45925,35.723541666511004,139.4593125,5.62e-10
78,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-24-500,5339-43-66-87-24-500,92000000000,35.723499999843995,139.45925,35.723541666511004,139.4593125,35.723499999843995,139.45925,35.723541666511004,139.4593125,0.0
79,2019-07-01 00:00:00,2020-07-30 00:00:00,5339-43-66-87-25-500,5339-43-66-87-24-500,92000000000,35.723499999843995,139.459375,35.723541666511004,139.4594375,35.723499999843995,139.45925,35.723541666511004,139.4593125,7.08e-08
